year,age,sex,helping_others,social_usefulness
2016,53,male,important,important
2016,28,male,very_important,important
2016,68,male,important,very_important
2016,52,female,very_important,very_important
2016,29,male,very_important,very_important
2016,54,male,neither,important
2016,21,male,neither,important
2016,49,male,neither,important
2016,34,male,very_important,very_important
2016,30,female,important,very_important
2016,66,female,important,very_important
2016,31,female,very_important,important
2016,69,male,important,very_important
2016,59,female,important,important
2016,37,female,very_important,very_important
2016,67,male,neither,neither
2016,42,male,important,important
2016,56,female,very_important,very_important
2016,62,female,neither,important
2016,27,female,very_important,very_important
2016,81,female,very_important,very_important
2016,35,female,important,important
2016,43,female,important,important
2016,22,male,important,important
2016,21,female,very_important,very_important
2016,58,female,important,important
2016,24,female,very_important,very_important
2016,45,male,important,important
2016,72,male,very_important,very_important
2016,19,male,neither,neither
2016,85,male,important,important
2016,57,female,important,important
2016,62,female,neither,important
2016,62,female,important,very_important
2016,51,female,neither,important
2016,20,female,important,not_important
2016,25,female,very_important,very_important
2016,26,male,neither,important
2016,25,male,very_important,very_important
2016,46,female,very_important,important
2016,83,female,important,very_important
2016,56,male,very_important,very_important
2016,50,female,neither,important
2016,78,male,very_important,very_important
2016,73,male,very_important,very_important
2016,67,male,neither,important
2016,71,female,very_important,very_important
2016,55,female,very_important,very_important
2016,43,female,important,important
2016,46,female,neither,neither
2016,50,female,very_important,very_important
2016,76,male,important,important
2016,51,female,important,important
2016,35,male,important,neither
2016,27,female,very_important,very_important
2016,57,female,very_important,neither
2016,44,female,important,important
2016,35,male,very_important,very_important
2016,48,male,important,important
2016,30,male,very_important,very_important
2016,34,female,important,important
2016,29,female,important,important
2016,33,female,very_important,very_important
2016,28,male,very_important,very_important
2016,47,female,very_important,very_important
2016,58,male,important,very_important
2016,66,female,very_important,important
2016,60,female,important,neither
2016,27,female,very_important,important
2016,33,male,important,important
2016,58,male,neither,important
2016,40,male,neither,neither
2016,50,male,important,important
2016,70,female,important,important
2016,53,female,important,important
2016,NA,female,very_important,very_important
2016,55,male,very_important,very_important
2016,45,male,not_important,important
2016,57,male,not_important,neither
2016,41,male,important,important
2016,78,female,important,important
2016,43,male,very_important,very_important
2016,56,male,very_important,very_important
2016,25,male,very_important,very_important
2016,46,female,very_important,very_important
2016,33,female,neither,important
2016,39,female,very_important,very_important
2016,43,female,neither,important
2016,53,female,important,important
2016,58,male,important,important
2016,33,female,very_important,very_important
2016,36,female,very_important,very_important
2016,35,male,very_important,very_important
2016,57,male,neither,neither
2016,54,female,very_important,very_important
2016,52,male,important,very_important
2016,27,female,very_important,very_important
2016,37,male,very_important,very_important
2016,30,female,important,important
2016,59,female,very_important,neither
2016,61,female,very_important,very_important
2016,61,male,very_important,very_important
2016,44,female,very_important,very_important
2016,58,male,important,important
2016,84,male,important,very_important
2016,72,male,very_important,very_important
2016,70,female,important,important
2016,65,male,important,important
2016,29,male,neither,important
2016,52,female,important,important
2016,54,female,very_important,important
